City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Talcahuano,CL,2022-04-22 08:06:07,-36.7167,-73.1167,53.28,100,100,9.22
297,Komsomolskiy,UZ,2022-04-22 08:06:07,40.4272,71.7189,74.12,38,100,4.61
298,Jijiang,CN,2022-04-22 08:06:08,29.2906,106.2542,76.91,61,94,5.7
299,Nikel,RU,2022-04-22 08:06:08,69.4128,30.222,39.38,99,100,12.44
300,South Lake Tahoe,US,2022-04-22 08:01:10,38.9332,-119.9844,33.69,85,100,6.91
301,Puerto Escondido,MX,2022-04-22 08:06:09,15.85,-97.0667,79.65,78,37,2.8
302,Rantauprapat,ID,2022-04-22 08:06:09,2.1,99.8333,89.78,61,100,3.71
303,Vizinga,RU,2022-04-22 08:06:09,61.0749,50.1031,42.57,57,15,3.15
304,Okhotsk,RU,2022-04-22 08:06:10,59.3833,143.3,28.58,83,100,2.17
305,Baruun-Urt,MN,2022-04-22 08:06:10,46.6806,113.2792,55.74,16,18,17.63
306,Kanth,IN,2022-04-22 08:06:11,29.0667,78.6333,102.7,11,0,10.87
307,Sao Gabriel Da Cachoeira,BR,2022-04-22 08:06:11,-0.1303,-67.0892,70.65,99,83,1.14
308,Riyadh,SA,2022-04-22 08:01:15,24.6877,46.7219,86.14,15,100,7.02
309,Takoradi,GH,2022-04-22 08:06:12,4.8845,-1.7554,80.31,83,74,5.95
310,Cozumel,MX,2022-04-22 08:02:54,20.5083,-86.9458,73.94,88,0,13.06
311,Bengkulu,ID,2022-04-22 08:06:12,-3.8004,102.2655,85.87,68,99,9.42
312,Gat,IL,2022-04-22 08:06:12,31.61,34.7642,81.39,36,99,7.87
313,Port Lincoln,AU,2022-04-22 08:06:13,-34.7333,135.8667,62.46,60,69,13.58
314,Buala,SB,2022-04-22 08:06:13,-8.145,159.5921,80.47,83,69,3.0
315,Bloomingdale,US,2022-04-22 08:06:14,27.8936,-82.2404,68.86,85,75,5.75
316,Karanja,IN,2022-04-22 08:06:14,20.4833,77.4833,101.21,15,1,6.6
317,Otane,NZ,2022-04-22 08:07:14,-39.8833,176.6333,57.0,84,32,10.85
318,Gizo,SB,2022-04-22 08:07:15,-8.103,156.8419,83.37,73,100,3.94
319,Kailua,US,2022-04-22 08:07:15,21.4022,-157.7394,75.18,77,75,12.66
320,Diamantino,BR,2022-04-22 08:07:16,-14.4086,-56.4461,71.82,84,83,4.0
321,Alice Springs,AU,2022-04-22 08:07:16,-23.7,133.8833,74.75,32,0,13.8
322,Lata,PT,2022-04-22 08:07:16,40.1629,-8.3327,49.08,91,100,6.82
323,Palasa,IN,2022-04-22 08:07:17,18.7667,84.4167,94.51,49,9,19.69
324,Porto Seguro,BR,2022-04-22 08:04:38,-16.4497,-39.0647,70.32,94,40,5.75
325,Mehamn,NO,2022-04-22 08:07:17,71.0357,27.8492,39.11,96,100,16.96
326,Kupang,ID,2022-04-22 08:07:18,-10.1667,123.5833,85.15,69,100,10.67
327,Honningsvag,NO,2022-04-22 08:07:18,70.9821,25.9704,38.95,81,75,12.66
328,Castro,BR,2022-04-22 08:07:18,-24.7911,-50.0119,55.45,97,75,1.1
329,Finote Selam,ET,2022-04-22 08:07:19,10.7,37.2667,78.85,39,72,3.6
330,Kloulklubed,PW,2022-04-22 08:07:19,7.0419,134.2556,83.01,78,100,14.94
331,Coffs Harbour,AU,2022-04-22 08:07:20,-30.3,153.1333,65.14,94,100,12.66
332,Soyo,AO,2022-04-22 08:07:20,-6.1349,12.3689,81.09,76,92,2.75
333,Hanna,CA,2022-04-22 08:07:20,51.6334,-111.9018,28.85,87,67,5.01
334,Ixtapa,MX,2022-04-22 08:07:21,20.7,-105.2,74.23,85,10,3.0
335,Asilah,MA,2022-04-22 08:07:21,35.465,-6.0348,55.36,76,97,19.73
336,Tromso,NO,2022-04-22 08:04:00,69.6496,18.957,40.37,87,75,4.61
337,Lubumbashi,CD,2022-04-22 08:07:22,-11.6609,27.4794,67.15,83,97,6.13
338,Apostolove,UA,2022-04-22 08:07:22,47.66,33.7137,54.48,56,77,11.41
339,Cabo San Lucas,MX,2022-04-22 08:07:22,22.8909,-109.9124,71.51,73,4,10.6
340,Srednekolymsk,RU,2022-04-22 08:07:23,67.45,153.6833,25.74,91,100,6.29
341,Kodinsk,RU,2022-04-22 08:07:23,58.6881,99.1844,39.88,78,100,7.25
342,San Cristobal,VE,2022-04-22 08:05:42,7.7669,-72.225,65.14,93,100,2.04
343,Vranov,CZ,2022-04-22 08:07:24,48.8947,15.8127,49.68,73,100,12.28
344,Mirnyy,RU,2022-04-22 08:07:24,62.5353,113.9611,28.24,74,100,1.99
345,Porto Novo,BJ,2022-04-22 08:07:24,6.4965,2.6036,84.16,72,100,8.39
346,Port Hardy,CA,2022-04-22 08:07:25,50.6996,-127.4199,44.94,85,83,1.43
347,Touros,BR,2022-04-22 08:07:25,-5.1989,-35.4608,74.95,93,91,8.7
348,Saldanha,ZA,2022-04-22 08:07:26,-33.0117,17.9442,60.48,75,92,20.33
349,Thessalon,CA,2022-04-22 08:07:26,46.2501,-83.5666,32.29,91,100,4.54
350,Habay,BE,2022-04-22 08:07:26,49.731,5.6175,50.59,79,1,13.49
351,Azul,AR,2022-04-22 08:07:27,-36.777,-59.8585,55.35,49,100,9.82
352,Los Llanos De Aridane,ES,2022-04-22 08:07:27,28.6585,-17.9182,60.55,72,75,4.61
353,Bairiki,KI,2022-04-22 08:07:27,1.3292,172.9752,80.6,89,40,10.36
354,Murdochville,CA,2022-04-22 08:07:28,48.9583,-65.5006,31.46,97,100,9.71
355,Bereda,ES,2022-04-22 08:07:28,43.2686,-7.5406,47.41,99,60,5.28
356,Arlit,NE,2022-04-22 08:07:29,18.7369,7.3853,90.93,7,6,5.23
357,Meadow Lake,US,2022-04-22 08:02:53,34.8014,-106.5436,64.17,20,2,3.62
358,Kongolo,CD,2022-04-22 08:07:29,-5.3833,27.0,81.3,66,19,3.67
359,Tres Lagoas,BR,2022-04-22 08:07:30,-20.7511,-51.6783,66.88,62,0,4.76
360,Nome,US,2022-04-22 08:05:48,64.5011,-165.4064,35.67,64,0,12.66
361,Fortuna,US,2022-04-22 08:07:30,40.5982,-124.1573,47.08,91,75,8.05
362,Hasaki,JP,2022-04-22 08:07:30,35.7333,140.8333,79.29,74,0,11.79
363,Dzerzhinsk,RU,2022-04-22 08:07:31,56.2389,43.4631,51.62,27,0,6.71
364,Kagadi,UG,2022-04-22 08:07:31,0.9606,30.7967,66.42,96,100,1.05
365,Casas Grandes,MX,2022-04-22 08:08:32,30.3667,-107.95,64.44,22,77,6.78
366,Miles City,US,2022-04-22 08:08:32,46.4083,-105.8406,40.17,81,40,8.05
367,Iberia,US,2022-04-22 08:08:32,29.9502,-91.7507,68.07,88,75,5.75
368,Isangel,VU,2022-04-22 08:08:33,-19.55,169.2667,78.35,74,67,10.58
369,San Jeronimo,PE,2022-04-22 08:08:33,-11.9472,-75.2829,42.53,89,8,0.87
370,Elko,US,2022-04-22 08:08:34,41.0002,-115.5012,33.82,88,100,2.71
371,Ostrovnoy,RU,2022-04-22 08:08:34,68.0531,39.5131,31.69,99,100,10.51
372,Ardesen,TR,2022-04-22 08:08:34,41.1911,40.9875,55.87,82,79,5.01
373,Bilibino,RU,2022-04-22 08:08:35,68.0546,166.4372,16.47,92,65,2.53
374,Kaeo,NZ,2022-04-22 08:08:35,-35.1,173.7833,60.33,79,58,13.71
375,Semirom,IR,2022-04-22 08:08:35,31.4167,51.5667,64.8,27,84,17.69
376,Richards Bay,ZA,2022-04-22 08:08:36,-28.783,32.0377,75.9,60,5,11.34
377,Matara,LK,2022-04-22 08:08:36,5.9485,80.5353,87.89,63,98,9.15
378,Karratha,AU,2022-04-22 08:08:37,-20.7377,116.8463,89.67,25,100,6.29
379,Rocha,UY,2022-04-22 08:08:37,-34.4833,-54.3333,51.91,51,99,3.38
380,Sweetwater,US,2022-04-22 08:08:37,25.7634,-80.3731,75.02,89,100,18.41
381,Galle,LK,2022-04-22 08:08:38,6.0367,80.217,85.6,68,100,7.94
382,Moerai,PF,2022-04-22 08:08:38,-22.4333,-151.3333,76.24,65,89,21.56
383,Tecolutla,MX,2022-04-22 08:08:39,20.4833,-97.0167,74.93,93,76,4.94
384,Harper,LR,2022-04-22 08:08:39,4.375,-7.7169,77.16,89,100,9.31
385,Benguela,AO,2022-04-22 08:05:30,-12.5763,13.4055,80.29,77,71,2.66
386,Namtsy,RU,2022-04-22 08:08:39,62.7161,129.6658,32.52,73,100,1.3
387,Portland,US,2022-04-22 08:06:18,45.5234,-122.6762,47.84,91,20,3.44
388,Tiznit,MA,2022-04-22 08:08:40,29.5833,-9.5,53.06,79,69,5.32
389,Rumonge,BI,2022-04-22 08:08:40,-3.9736,29.4386,76.39,81,68,3.09
390,Prince Rupert,CA,2022-04-22 08:06:30,54.3161,-130.3201,43.32,72,86,2.06
391,Zabol,AF,2022-04-22 08:08:41,32.25,67.25,72.84,13,0,14.97
392,Geraldton,AU,2022-04-22 08:08:41,-28.7667,114.6,86.41,19,0,13.8
393,Sibolga,ID,2022-04-22 08:08:42,1.7427,98.7792,86.34,66,100,5.21
394,Tautira,PF,2022-04-22 08:08:42,-17.7333,-149.15,79.29,76,100,20.49
395,Okitipupa,NG,2022-04-22 08:08:42,6.5047,4.7839,85.14,67,54,2.42
396,Keflavik,IS,2022-04-22 08:08:43,64.0049,-22.5624,45.03,87,75,16.11
397,Abu Kamal,SY,2022-04-22 08:08:43,34.4506,40.9171,76.96,23,57,5.97
398,Xingyi,CN,2022-04-22 08:08:43,24.1877,102.817,73.45,41,51,17.09
399,Maragogi,BR,2022-04-22 08:08:44,-9.0122,-35.2225,74.35,91,100,3.4
400,Port-Cartier,CA,2022-04-22 08:08:44,50.0334,-66.8654,32.76,100,100,4.45
401,Hay River,CA,2022-04-22 08:08:45,60.8156,-115.7999,25.75,96,94,2.3
402,Arrecife,ES,2022-04-22 08:08:45,28.963,-13.5477,60.78,77,20,2.3
403,Clifton,US,2022-04-22 08:08:45,40.8584,-74.1638,53.74,74,0,9.22
404,Ocampo,MX,2022-04-22 08:08:46,21.65,-101.5,55.02,69,6,5.26
405,East Wenatchee Bench,US,2022-04-22 08:08:46,47.4257,-120.2812,44.29,69,0,8.05
406,Kavieng,PG,2022-04-22 08:08:46,-2.5744,150.7967,84.0,73,73,11.59
407,Dembi Dolo,ET,2022-04-22 08:08:47,8.5333,34.8,71.58,59,100,3.6
408,Great Yarmouth,GB,2022-04-22 08:08:47,52.6083,1.7305,55.42,89,100,18.07
409,Huarmey,PE,2022-04-22 08:08:48,-10.0681,-78.1522,66.52,90,89,9.75
410,Saint-Augustin,CA,2022-04-22 08:08:48,51.226,-58.6502,26.28,93,98,4.54
411,San Patricio,US,2022-04-22 08:08:48,28.017,-97.5169,77.09,91,95,16.82
412,Zamora,EC,2022-04-22 08:08:49,-4.0692,-78.9567,66.72,95,100,4.38
413,Pangoa,PE,2022-04-22 08:09:49,-12.1167,-73.0,66.88,99,100,2.44
414,San Jose,US,2022-04-22 08:06:30,37.3394,-121.895,53.74,83,100,3.44
415,Kruisfontein,ZA,2022-04-22 08:09:50,-34.0033,24.7314,65.88,68,100,18.37
416,Tessalit,ML,2022-04-22 08:09:50,20.1986,1.0114,81.86,4,0,8.66
417,La Ronge,CA,2022-04-22 08:09:51,55.1001,-105.2842,22.55,97,15,4.74
418,Port-De-Bouc,FR,2022-04-22 08:09:51,43.4,4.9833,57.58,95,100,3.44
419,Taixing,CN,2022-04-22 08:09:51,32.1667,120.0136,79.45,54,100,3.87
420,Hervey Bay,AU,2022-04-22 08:09:52,-25.2986,152.8535,73.02,69,100,5.99
421,Natal,BR,2022-04-22 08:09:52,-5.795,-35.2094,74.05,100,75,3.44
422,Along,IN,2022-04-22 08:09:53,28.1667,94.7667,86.36,47,45,5.1
423,Port Shepstone,ZA,2022-04-22 08:09:53,-30.7414,30.455,75.49,60,14,7.4
424,Kalmunai,LK,2022-04-22 08:09:19,7.4167,81.8167,87.53,65,91,5.19
425,Nemuro,JP,2022-04-22 08:09:53,43.3236,145.575,41.86,100,100,11.9
426,The Valley,AI,2022-04-22 08:09:54,18.217,-63.0578,77.09,72,68,20.36
427,Cherskiy,RU,2022-04-22 08:09:54,68.75,161.3,25.16,91,100,2.98
428,Gamba,GA,2022-04-22 08:09:55,-2.65,10.0,78.66,87,100,7.7
429,Ballina,AU,2022-04-22 08:09:55,-28.8667,153.5667,65.01,99,100,13.87
430,Kapoeta,SS,2022-04-22 08:09:55,4.7717,33.5903,80.51,61,100,10.56
431,Bozoum,CF,2022-04-22 08:09:56,6.3193,16.3799,80.53,55,85,6.06
432,Kamaishi,JP,2022-04-22 08:09:56,39.2667,141.8833,57.0,82,55,5.59
433,Sinnamary,GF,2022-04-22 08:09:56,5.3833,-52.95,74.16,93,100,5.01
434,Talara,PE,2022-04-22 08:09:57,-4.5772,-81.2719,68.86,82,88,15.26
435,Lebedinyy,RU,2022-04-22 08:09:57,58.5167,125.5167,27.63,55,94,1.9
436,Hami,CN,2022-04-22 08:09:58,42.8,93.45,77.47,8,0,11.03
437,Hermagor,AT,2022-04-22 08:09:58,46.6272,13.3672,51.33,97,100,3.53
438,Yazoo City,US,2022-04-22 08:09:58,32.8551,-90.4056,65.7,96,0,6.96
439,Mahibadhoo,MV,2022-04-22 08:09:59,3.7833,72.9667,84.45,73,100,11.54
440,Sao Joao Do Paraiso,BR,2022-04-22 08:09:59,-15.3136,-42.0144,60.26,95,1,2.71
441,Puerto Quijarro,BO,2022-04-22 08:09:59,-17.7833,-57.7667,71.71,89,98,1.01
442,Margate,GB,2022-04-22 08:10:00,51.3813,1.3862,54.3,77,91,8.01
443,Xiaoweizhai,CN,2022-04-22 08:10:00,26.1903,107.5125,75.0,70,86,7.05
444,Sambava,MG,2022-04-22 08:10:01,-14.2667,50.1667,81.34,77,29,6.98
445,Sendhwa,IN,2022-04-22 08:08:15,21.6833,75.1,101.17,12,3,5.08
446,Elizabeth City,US,2022-04-22 08:10:01,36.2946,-76.2511,59.99,87,75,4.61
447,Padang,ID,2022-04-22 08:10:02,-0.9492,100.3543,89.65,74,48,6.89
448,Saint-Francois,FR,2022-04-22 08:10:02,46.4154,3.9054,47.64,81,0,1.14
449,Murgab,TM,2022-04-22 08:10:03,37.4966,61.9714,80.98,26,3,5.99
450,Damietta,EG,2022-04-22 08:10:03,31.4165,31.8133,65.44,62,100,12.48
451,Betania,CO,2022-04-22 08:10:03,5.746,-75.9777,60.06,98,97,2.08
452,Diego De Almagro,CL,2022-04-22 08:10:04,-26.3667,-70.05,55.49,73,0,1.68
453,Malartic,CA,2022-04-22 08:08:36,48.1335,-78.1328,35.71,93,100,12.08
454,Grand Gaube,MU,2022-04-22 08:10:05,-20.0064,57.6608,83.37,73,90,10.0
455,Acari,PE,2022-04-22 08:10:05,-15.4311,-74.6158,67.82,86,86,1.7
456,Labuhan,ID,2022-04-22 08:10:05,-6.8844,112.2051,86.05,70,100,7.52
457,Caravelas,BR,2022-04-22 08:10:06,-17.7125,-39.2481,69.26,91,0,3.02
458,Santarem,BR,2022-04-22 08:10:06,-2.4431,-54.7083,75.33,100,100,5.75
459,Savannah Bight,HN,2022-04-22 08:10:07,16.45,-85.85,80.1,77,25,14.85
460,Chicama,PE,2022-04-22 08:11:07,-7.8447,-79.1469,63.14,85,90,5.32
461,Itoman,JP,2022-04-22 08:11:08,26.1247,127.6694,82.78,89,75,17.27
462,Novyy Urengoy,RU,2022-04-22 08:11:08,66.0833,76.6333,11.8,86,71,8.37
463,Nuuk,GL,2022-04-22 08:11:08,64.1835,-51.7216,29.01,100,75,5.75
464,Aksarayskiy,RU,2022-04-22 08:11:09,46.7924,48.0119,61.25,52,100,9.84
465,Morgan Hill,US,2022-04-22 08:08:40,37.1305,-121.6544,52.5,88,75,5.75
466,Batagay-Alyta,RU,2022-04-22 08:11:10,67.8006,130.4114,23.63,86,100,5.91
467,Kyaukse,MM,2022-04-22 08:11:10,21.6,96.1333,96.8,41,75,5.75
468,Boyolangu,ID,2022-04-22 08:11:11,-8.1181,111.8935,83.3,79,71,6.4
469,Marsaxlokk,MT,2022-04-22 08:11:11,35.8419,14.5431,65.01,59,0,11.5
470,Sao Joao Da Barra,BR,2022-04-22 08:11:11,-21.6403,-41.0511,70.16,88,52,4.97
471,Ustye,RU,2022-04-22 08:11:12,59.6304,39.736,48.83,71,45,2.26
472,Ca Mau,VN,2022-04-22 08:11:12,9.1769,105.15,92.52,45,41,11.1
473,Nantucket,US,2022-04-22 08:11:13,41.2835,-70.0995,51.91,82,75,13.8
474,Rochefort,FR,2022-04-22 08:08:52,45.9167,-1.0,53.65,90,100,5.64
475,Dong Hoi,VN,2022-04-22 08:11:13,17.4833,106.6,79.59,84,98,8.03
476,Muridke,PK,2022-04-22 08:11:14,31.8025,74.2617,93.22,14,0,6.82
477,Shingu,JP,2022-04-22 08:11:14,33.7333,135.9833,72.16,65,100,2.26
478,Byron Bay,AU,2022-04-22 08:11:15,-28.65,153.6167,64.94,85,100,12.28
479,Malakal,SS,2022-04-22 08:11:15,9.5334,31.6605,91.17,41,100,7.54
480,Port Hawkesbury,CA,2022-04-22 08:11:15,45.6169,-61.3485,40.17,90,100,7.0
481,Estremoz,PT,2022-04-22 08:11:16,38.8443,-7.5859,48.88,91,100,12.8
482,Phangnga,TH,2022-04-22 08:11:16,8.4509,98.5298,89.64,70,71,2.33
483,Wschowa,PL,2022-04-22 08:11:17,51.807,16.3166,51.49,81,100,7.99
484,Esperance,AU,2022-04-22 08:11:17,-33.8667,121.9,64.63,62,61,13.85
485,Tombouctou,ML,2022-04-22 08:11:17,20.0,-3.0,77.52,10,34,8.99
486,Akhmeta,GE,2022-04-22 08:11:18,42.0311,45.2075,61.32,33,13,7.72
487,Sola,VU,2022-04-22 08:11:18,-13.8833,167.55,83.19,68,35,4.29
488,Florianopolis,BR,2022-04-22 08:11:19,-27.6146,-48.5012,68.41,84,0,3.44
489,Nayudupeta,IN,2022-04-22 08:09:09,13.9,79.9,97.68,31,17,17.09
490,Zvishavane,ZW,2022-04-22 08:11:19,-20.3267,30.0665,64.58,86,94,3.94
491,Saint Anthony,US,2022-04-22 08:11:20,45.0205,-93.218,47.82,61,40,16.11
492,Aragarcas,BR,2022-04-22 08:11:20,-15.8975,-52.2508,67.35,64,86,2.08
493,Pereira Barreto,BR,2022-04-22 08:11:20,-20.6383,-51.1092,66.74,61,2,4.99
494,Sandwick,GB,2022-04-22 08:11:21,60.0,-1.25,46.22,87,75,25.32
495,Pacific Grove,US,2022-04-22 08:06:31,36.6177,-121.9166,53.71,88,20,13.0
496,Chernaya Kholunitsa,RU,2022-04-22 08:11:21,58.8511,51.7154,42.22,55,14,2.62
497,Paamiut,GL,2022-04-22 08:11:22,61.994,-49.6678,30.78,98,100,4.97
498,Aleksandrovsk-Sakhalinskiy,RU,2022-04-22 08:11:22,50.8975,142.1561,34.34,99,100,7.58
499,Morden,CA,2022-04-22 08:11:22,49.1919,-98.1014,35.1,98,100,9.44
500,Pleshanovo,RU,2022-04-22 08:11:23,52.8333,53.4833,55.38,51,6,13.38
501,Shelburne,CA,2022-04-22 08:10:56,44.0787,-80.2041,36.12,88,9,12.93
502,Balabac,PH,2022-04-22 08:11:23,7.9868,117.0645,85.44,71,10,10.69
503,Kalianget,ID,2022-04-22 08:11:24,-7.05,113.9333,84.04,77,100,7.67
504,Mount Gambier,AU,2022-04-22 08:12:24,-37.8333,140.7667,54.75,66,38,9.53
505,Saint George,US,2022-04-22 08:12:24,37.1041,-113.5841,66.79,22,0,12.66
506,Caucaia,BR,2022-04-22 08:12:25,-3.7361,-38.6531,76.95,87,75,4.61
507,Gravdal,NO,2022-04-22 08:12:25,68.1214,13.5031,42.69,75,75,11.5
508,Mackenzie,CA,2022-04-22 08:12:26,55.2999,-123.1698,30.11,92,34,0.47
509,Pangody,RU,2022-04-22 08:12:26,65.85,74.4859,12.72,84,100,9.75
510,Male,MV,2022-04-22 08:08:28,4.1748,73.5089,84.42,73,97,9.48
511,Kota Belud,MY,2022-04-22 08:12:27,6.351,116.4305,83.14,83,90,1.74
512,Tuatapere,NZ,2022-04-22 08:12:27,-46.1333,167.6833,49.1,86,100,10.63
513,Rancagua,CL,2022-04-22 08:12:27,-34.1708,-70.7444,50.99,83,100,5.14
514,Rio De Janeiro,BR,2022-04-22 08:10:07,-22.9028,-43.2075,73.0,88,20,4.61
515,Opuwo,NA,2022-04-22 08:12:28,-18.0607,13.84,72.36,38,5,11.05
516,Brigantine,US,2022-04-22 08:12:28,39.4101,-74.3646,52.0,90,0,0.0
517,Xuddur,SO,2022-04-22 08:12:29,4.1213,43.8894,89.26,40,98,8.41
518,Pauini,BR,2022-04-22 08:12:29,-7.7136,-66.9764,69.71,99,100,2.04
519,Ust-Tsilma,RU,2022-04-22 08:12:29,65.441,52.1498,29.62,71,100,4.94
520,Kyabe,TD,2022-04-22 08:12:30,9.4515,18.9449,90.54,42,50,9.64
521,Marsh Harbour,BS,2022-04-22 08:12:31,26.5412,-77.0636,73.44,76,56,23.96
522,Kudahuvadhoo,MV,2022-04-22 08:12:31,2.6708,72.8944,83.79,74,99,11.25
523,Cayenne,GF,2022-04-22 08:12:31,4.9333,-52.3333,73.44,1,100,0.0
524,Tual,ID,2022-04-22 08:12:32,-5.6667,132.75,84.0,74,100,6.8
525,Vanavara,RU,2022-04-22 08:12:32,60.34,102.2797,39.31,46,100,6.85
526,Dickinson,US,2022-04-22 08:12:32,29.4608,-95.0513,75.0,89,100,10.36
527,Calabozo,VE,2022-04-22 08:12:33,8.9242,-67.4293,79.77,64,100,3.87
528,Kununurra,AU,2022-04-22 08:12:33,-15.7667,128.7333,94.98,21,39,9.22
529,Samashki,RU,2022-04-22 08:12:34,43.2906,45.3014,60.12,55,39,8.12
530,Port Augusta,AU,2022-04-22 08:10:55,-32.5,137.7667,67.46,45,100,10.71
531,Flinders,AU,2022-04-22 08:12:34,-34.5833,150.8552,63.37,74,61,4.99
532,San Jorge,AR,2022-04-22 08:12:34,-31.8962,-61.8598,59.25,97,91,3.33
533,Brenham,US,2022-04-22 08:12:35,30.1669,-96.3977,73.31,71,100,9.22
534,Sur,OM,2022-04-22 08:12:35,22.5667,59.5289,91.54,42,0,5.32
535,Bubaque,GW,2022-04-22 08:12:02,11.2833,-15.8333,75.58,77,52,6.26
536,Barguzin,RU,2022-04-22 08:12:36,53.6167,109.6167,42.15,40,94,4.7
537,Pingliang,CN,2022-04-22 08:12:36,35.5392,106.6861,67.19,23,100,6.91
538,Alyangula,AU,2022-04-22 08:12:37,-13.8483,136.4192,85.64,71,11,12.77
539,Pangnirtung,CA,2022-04-22 08:12:37,66.1451,-65.7125,-3.66,96,95,6.64
540,Egvekinot,RU,2022-04-22 08:12:37,66.3167,-179.1667,14.52,98,100,2.57
541,Troitsko-Pechorsk,RU,2022-04-22 08:12:38,62.7084,56.1964,30.4,65,100,4.68
542,Lastoursville,GA,2022-04-22 08:12:38,-0.8143,12.7287,75.85,92,100,1.81
543,Stephenville Crossing,CA,2022-04-22 08:12:39,48.5,-58.4318,32.22,78,100,5.95
544,Takaka,NZ,2022-04-22 08:12:39,-40.85,172.8,55.56,74,0,5.82
545,Chumikan,RU,2022-04-22 08:12:39,54.7183,135.315,31.12,83,35,6.08
546,Huilong,CN,2022-04-22 08:12:40,31.8111,121.655,72.05,68,100,6.42
547,Kerema,PG,2022-04-22 08:12:40,-7.9631,145.7785,81.61,82,100,4.16
548,Sosua,DO,2022-04-22 08:13:41,19.7667,-70.5167,70.23,85,100,8.95
549,Plettenberg Bay,ZA,2022-04-22 08:13:41,-34.0527,23.3716,63.23,80,92,9.66
550,Darhan,MN,2022-04-22 08:13:41,49.4867,105.9228,62.46,20,100,17.0
551,Jinka,ET,2022-04-22 08:13:42,5.65,36.65,73.62,69,100,2.55
552,Panalingaan,PH,2022-04-22 08:13:42,8.7842,117.4231,84.67,74,96,3.04
553,Severo-Yeniseyskiy,RU,2022-04-22 08:13:43,60.3725,93.0408,34.9,96,100,8.57
554,Salinopolis,BR,2022-04-22 08:13:43,-0.6136,-47.3561,76.05,90,92,4.32
555,Srandakan,ID,2022-04-22 08:13:43,-7.9386,110.2506,84.45,73,100,8.1
556,Gamovo,RU,2022-04-22 08:13:44,57.8652,56.1056,40.62,33,0,7.0
557,Seoul,KR,2022-04-22 08:13:44,37.5683,126.9778,61.99,66,75,6.8
558,Weifang,CN,2022-04-22 08:11:27,36.71,119.1019,61.34,41,100,8.48
559,Gisborne,NZ,2022-04-22 08:13:45,-38.6533,178.0042,59.29,87,100,20.38
560,Kontagora,NG,2022-04-22 08:13:45,10.3999,5.4695,84.02,62,7,3.47
561,High Level,CA,2022-04-22 08:10:22,58.5169,-117.136,23.2,98,96,1.63
562,Khymchyn,UA,2022-04-22 08:13:45,48.3864,25.148,53.56,55,53,4.97
563,Sooke,CA,2022-04-22 08:13:46,48.3746,-123.7276,47.57,86,91,3.33
564,Lima,PE,2022-04-22 08:13:46,-12.0432,-77.0282,65.89,82,100,5.75
565,Pilar,BR,2022-04-22 08:13:47,-9.5972,-35.9567,73.33,96,63,2.68
566,Uyemskiy,RU,2022-04-22 08:13:47,64.4743,40.8524,46.45,45,40,6.71
567,Valpacos,PT,2022-04-22 08:13:47,41.6075,-7.3109,45.3,89,100,4.88
568,Oistins,BB,2022-04-22 08:13:48,13.0667,-59.5333,78.89,65,75,17.27
569,San Juan De Abajo,MX,2022-04-22 08:13:48,20.8167,-105.1833,74.68,78,14,3.11
570,Ambon,ID,2022-04-22 08:13:48,-3.6954,128.1814,87.94,70,40,11.5
571,Susanville,US,2022-04-22 08:13:49,40.4163,-120.653,35.82,92,20,1.99
572,Warrnambool,AU,2022-04-22 08:13:49,-38.3833,142.4833,56.8,60,84,12.01
573,Caiaponia,BR,2022-04-22 08:13:50,-16.9567,-51.8103,63.52,67,53,2.57
574,Kostroma,RU,2022-04-22 08:13:50,57.7708,40.9344,52.21,53,14,6.33
